15.59204147,10.25515941,6.329371
14.02742086,16.28716759,7.554733623
19.65720136,16.25390421,8.938276778
11.07399726,17.27397019,6.673155753
6.344948957,10.92108922,4.153397976
11.51751103,15.16414686,6.480655669
9.603079419,4.69910809,3.148807959
8.477183515,13.25865072,5.186172861
11.75289289,2.890119479,2.257108856
4.687608956,12.19994652,3.594887656
14.36558705,19.66261431,8.438118212
1.78882706,16.59919494,1.602243727
5.630440458,2.180577681,1.600235178
11.41355522,7.589897546,4.344313596
2.588467254,2.159969988,1.101121629
6.772276694,4.181110221,2.710460472
16.47635659,5.987273352,4.46193822
5.160738622,5.934715949,2.839820993
6.158408413,7.612877507,3.497212321
6.770350907,6.055616736,3.385010815
1.020520966,7.263275598,0.723297867
4.035685623,9.535027385,2.930179499
2.413724169,10.2740539,2.079879149
11.16551161,8.90365455,4.920321346
8.905533005,14.99088617,5.66589005
1.186153862,17.08621131,1.020022699
9.974098844,3.758358024,2.506621129
14.76039424,6.566464958,4.565994909
19.07123647,7.099216476,5.194656896
9.602343308,19.26209378,6.445425823
5.168111182,9.264870707,3.324294937
6.76132062,4.412398801,2.703695276
1.347600227,7.202212971,1.132461467
18.08222473,10.62033199,6.701153193
18.1210868,14.50668106,8.160995138
3.191176488,3.709080849,1.784181528
0.572046279,4.391954405,0.51443157
12.22382149,16.20435488,7.010017833
0.03609485,5.313870469,-0.085051658
2.385658924,6.927646674,1.861866617
8.485640496,17.02016576,5.478677442
8.454303688,2.885069963,2.078970652
18.32470886,5.519639378,4.214099179
6.970437598,5.845357201,3.296115721
4.117148704,10.92932711,3.112507932
16.65948705,10.08684284,6.198911652
18.83844306,16.9879029,9.03081637
6.770013687,7.790168181,3.630109322
9.937398752,14.07500043,5.666127282
17.89703073,2.071033829,2.024747977
1.254727354,16.4540603,1.075291232
7.184396431,11.47425974,4.53561408
18.34597592,8.495768569,5.632048933
11.92470078,19.80195006,7.323352606
8.28921723,16.78922126,5.52970365
18.52787225,5.275428498,4.029679026
11.85549216,15.62750368,6.810484964
6.668945527,0.697627834,0.723581387
5.270122984,0.702368102,0.480931105
15.68396996,9.853548553,6.105229907
0.733826796,7.485814633,0.748092145
14.2579699,7.399093674,4.985485164
0.95289208,14.94275492,0.796903374
4.321389193,18.42698357,3.704920145
14.73105802,9.305032198,5.670690692
11.41610501,17.84623932,6.899037304
16.92611175,18.2047781,8.83358573
9.017178776,1.836660443,1.37929835
3.733069601,11.11938249,2.800638547
13.94193261,13.00634274,6.864111649
13.53302651,12.06218547,6.305788987
5.516478184,8.646984673,3.336718356
6.085136818,10.54231529,3.996781097
2.21231206,8.645624088,1.744328597
13.77131986,1.448357803,1.496036143
1.198260991,2.457021667,0.96683939
11.71209821,0.484816151,0.491228567
11.77785957,15.9114882,6.826202675
15.12519329,14.82738495,7.660429862
19.06887803,11.11621834,7.126908769
11.04242755,6.463780186,4.109197852
18.0641687,3.228509122,2.829412673
1.385384961,11.66149304,1.346179224
4.483766566,3.952318789,2.119231188
7.614923328,0.863111686,0.476054026
5.198373034,17.41817984,4.178494706
4.401429585,6.141620244,2.551062178
5.327743143,12.51273861,3.689429646
5.742372818,18.61089028,4.407645291
4.925497778,16.75063072,3.920852574
14.42473798,10.0046291,5.905762131
5.182567146,16.95238594,3.882996699
15.43317689,12.78748845,7.04175243
18.76510413,10.24339344,6.583796766
11.44965748,6.061088471,4.087348759
12.65964713,4.153092894,2.960126884
5.909811202,6.76778649,3.046565258
6.617115113,2.678917224,1.985969673
9.66920217,6.6288124,3.818606766
2.670021123,12.82062616,2.387302799
8.143069696,10.50915049,4.636775204
19.67228976,3.272252978,2.772011405
16.9504091,12.18335096,7.195077576
9.440523101,6.253795295,3.76785844
0.938767949,6.52220445,0.904603255
9.103600708,15.15772339,5.468360175
4.318999451,7.302154266,2.710978949
18.66246102,17.15366886,8.961901806
13.56269577,12.53128093,6.596896392
12.44661983,8.41559309,4.973919595
7.064029188,2.788946532,2.22299036
13.08444186,3.335046448,2.540705783
14.35208117,6.644528229,4.430604797
19.5552635,13.72110815,7.944128598
9.807478186,0.548207529,0.629624745
0.969226546,13.61829738,0.726040465
14.1960659,3.894116918,3.044340662
14.66181416,14.07888801,7.125524927
16.48753183,7.117640585,5.111328784
13.25867134,15.24635447,7.229142448
10.90777693,16.57473878,6.54354537
19.08873412,3.359074745,3.083757828
16.96963691,3.669451079,2.871447837
11.71975641,17.52647162,6.689605464
19.20210709,7.046012929,5.503090411
15.33409745,1.232376694,1.295372372
12.91462178,8.122945968,4.967834681
10.42955012,2.135522427,1.639913407
14.04424192,9.524068549,5.704687891
13.18831143,15.12548016,6.971627212
16.36210263,7.368291676,5.231825789
13.35512864,1.277948035,1.231392289
14.78940046,16.68218434,7.743910977
1.112584577,8.141759254,0.965852639
18.609276,4.326992487,3.56231994
12.29894483,1.187574405,1.083530529
4.222790929,9.549625055,2.920574206
5.199257067,0.524667782,0.507242438
3.275133833,5.131481864,1.869683749
0.01471857,4.319832019,-0.088320035
2.216276037,16.88097124,1.821796633
6.40659151,14.49420829,4.40429169
12.68479443,6.471595115,4.118771873
13.07812904,13.72990435,6.833371896
6.213428922,4.789079609,2.545909434
17.56763168,19.88465105,9.471351599
7.39982814,14.18405799,4.694106987
14.40142724,9.581157094,5.700349935
6.684232524,9.52882923,3.825637299
0.746763368,0.526026706,0.214028784
7.642980959,19.96682387,5.636505454
6.172297718,14.33471175,4.059029741
5.768397206,1.248838374,0.836030937
2.141933622,4.995103345,1.329304185
9.193883462,7.014678431,3.926121954
14.82077757,5.600088844,4.208701598
0.853557116,8.981633436,0.788788343
16.35497611,5.672493415,4.020333902
11.49264759,5.85584917,3.749591701
19.98735165,19.96299922,10.04493028
3.672975437,8.73518587,2.791000671
17.33182395,6.86955591,4.979758687
2.359659484,6.461347768,1.786403483
5.693032141,3.068893736,2.156465829
0.264507897,9.983717946,0.29490691
1.755586598,2.727165656,0.991071435
4.987884406,8.692821363,3.054637927
17.16744781,16.7453693,8.628948601
12.96710119,14.98760291,6.850551723
18.03079961,19.58611591,9.326353764
19.01215192,6.436500654,4.643650361
10.2758019,17.03056906,6.532314295
7.782192271,13.59002629,4.886101691
16.33963844,16.66680618,8.414812095
16.25654537,15.06721276,7.813614006
17.71324409,6.485007112,4.733060316
12.4409682,12.88915178,6.469239386
4.463830572,10.14776884,3.304473486
1.248460892,14.21806096,1.312032751
17.25187617,12.27453326,7.26021414
13.47693365,6.465596357,4.41577469
1.757821133,9.727810033,1.545715047
13.11769333,18.88913409,7.926278361
6.749468394,18.58598094,4.883774355
2.501072022,16.95998451,2.145223751
9.271295666,0.228191884,0.378272684
12.01849909,6.476585684,4.134174517
11.9296678,3.302934377,2.474766821
3.195636414,12.56783536,2.50330143
2.375753898,12.31030501,2.132777643
15.06512341,18.82561832,8.319010512
8.574091283,11.77663499,4.951713944
13.2860145,1.975560511,1.637334153
2.690277549,6.942999512,1.893321704
17.46209833,1.897377862,1.520264843
15.29731854,17.93751793,8.38496923
5.78660539,17.24022893,4.151706075
17.19149942,2.833468045,2.530428017
18.39433676,11.75435957,7.364129674
12.99738245,12.12841094,6.173909789
11.45679861,12.2008994,5.860566704
3.424070328,4.114038589,1.805883896
8.481770184,9.640744907,4.730546088
